order_id,prep_time_min,delivery_time_min,total_time_min,delivery_rating,on_time
ORD0046387,28.5,23.4,51.9,5,0
ORD0046388,25.8,27.7,53.5,4,0
ORD0046389,29.1,20.2,49.3,4,0
ORD0046391,10.0,26.7,36.7,3,1
ORD0046393,47.0,27.4,74.4,4,0
ORD0046396,23.4,39.0,62.4,4,0
ORD0046397,37.6,30.9,68.5,4,0
ORD0046399,23.0,21.7,44.7,4,1
ORD0046400,38.2,11.9,50.1,5,0
ORD0046401,41.2,34.9,76.1,4,0
ORD0046402,39.4,36.7,76.1,4,0
ORD0046403,41.9,23.8,65.7,5,0
ORD0046406,31.2,27.0,58.2,4,0
ORD0046409,14.7,11.9,26.6,5,1
ORD0046411,10.0,38.1,48.1,4,0
ORD0046412,18.6,17.3,35.900000000000006,4,1
ORD0046414,42.3,37.0,79.3,4,0
ORD0046415,30.9,19.3,50.2,5,0
ORD0046416,29.9,20.4,50.3,1,0
ORD0046417,35.3,31.9,67.19999999999999,4,0
ORD0046418,31.7,23.2,54.9,4,0
ORD0046419,29.6,25.8,55.400000000000006,4,0
ORD0046420,32.6,25.1,57.7,4,0
ORD0046421,25.8,17.7,43.5,2,1
ORD0046422,18.0,10.0,28.0,4,1
ORD0046423,10.0,39.7,49.7,4,0
ORD0046424,39.9,20.9,60.8,3,0
ORD0046425,21.2,29.2,50.4,2,0
ORD0046426,32.8,30.0,62.8,3,0
ORD0046427,36.9,27.2,64.1,4,0
ORD0046428,32.8,31.9,64.69999999999999,2,0
ORD0046429,17.4,28.9,46.3,5,0
ORD0046431,44.8,34.6,79.4,5,0
ORD0046432,24.2,31.7,55.9,5,0
ORD0046433,24.1,35.7,59.800000000000004,5,0
ORD0046434,41.4,26.6,68.0,3,0
ORD0046435,38.4,16.6,55.0,4,0
ORD0046436,31.6,33.3,64.9,5,0
ORD0046437,38.4,42.2,80.6,3,0
ORD0046438,21.1,35.2,56.300000000000004,5,0
ORD0046439,19.9,35.7,55.6,5,0
ORD0046442,40.0,31.5,71.5,4,0
ORD0046443,39.2,31.2,70.4,3,0
ORD0046444,43.6,23.5,67.1,4,0
ORD0046446,15.6,38.1,53.7,4,0
ORD0046448,12.1,38.2,50.300000000000004,5,0
ORD0046449,38.3,30.2,68.5,4,0
ORD0046450,35.5,21.6,57.1,3,0
ORD0046451,21.9,17.9,39.8,5,1
ORD0046452,22.3,32.0,54.3,5,0
ORD0046453,43.3,17.1,60.4,4,0
ORD0046454,19.8,12.6,32.4,4,1
ORD0046455,29.8,21.0,50.8,4,0
ORD0046456,43.5,30.5,74.0,2,0
ORD0046458,15.2,29.1,44.3,5,1
ORD0046459,38.8,29.1,67.9,5,0
ORD0046460,37.6,24.2,61.8,2,0
ORD0046461,47.1,40.3,87.4,4,0
ORD0046462,32.9,22.4,55.3,5,0
ORD0046463,40.6,39.1,79.7,5,0
ORD0046464,26.1,37.4,63.5,4,0
ORD0046465,28.7,22.3,51.0,5,0
ORD0046466,45.1,24.3,69.4,3,0
ORD0046467,32.6,48.7,81.30000000000001,3,0
ORD0046468,36.2,23.6,59.800000000000004,4,0
ORD0046469,14.5,23.8,38.3,5,1
ORD0046471,37.4,24.0,61.4,1,0
ORD0046472,36.7,19.7,56.400000000000006,3,0
ORD0046473,21.3,33.4,54.7,5,0
ORD0046474,12.1,36.1,48.2,4,0
ORD0046475,46.7,24.2,70.9,4,0
ORD0046477,38.1,37.4,75.5,4,0
ORD0046479,43.7,33.0,76.7,5,0
ORD0046480,34.5,25.5,60.0,4,0
ORD0046481,32.1,36.8,68.9,5,0
ORD0046482,41.2,16.4,57.6,5,0
ORD0046483,31.2,26.9,58.099999999999994,4,0
ORD0046484,38.3,35.0,73.3,4,0
ORD0046486,27.7,29.0,56.7,4,0
ORD0046487,38.6,19.1,57.7,5,0
ORD0046488,37.4,32.8,70.19999999999999,4,0
ORD0046489,14.0,26.0,40.0,4,1
ORD0046491,19.0,43.1,62.1,4,0
ORD0046492,38.3,31.9,70.19999999999999,4,0
ORD0046493,20.2,37.5,57.7,3,0
ORD0046494,27.7,27.2,54.9,5,0
ORD0046495,16.7,15.8,32.5,5,1
ORD0046496,17.7,34.5,52.2,4,0
ORD0046497,23.6,27.1,50.7,4,0
ORD0046498,21.8,37.7,59.5,5,0
ORD0046499,27.3,26.1,53.400000000000006,4,0
ORD0046501,34.2,27.9,62.1,4,0
ORD0046503,27.2,29.9,57.099999999999994,4,0
ORD0046504,41.5,35.4,76.9,4,0
ORD0046506,24.6,27.4,52.0,3,0
ORD0046509,27.4,35.2,62.6,3,0
ORD0046510,12.3,40.9,53.2,3,0
ORD0046511,18.5,13.9,32.4,3,1
ORD0046512,26.4,26.5,52.9,5,0
ORD0046513,18.0,31.8,49.8,5,0
ORD0046514,38.7,47.8,86.5,5,0
ORD0046515,40.3,23.7,64.0,5,0
ORD0046517,33.1,16.1,49.2,5,0
ORD0046518,13.0,34.4,47.4,4,0
ORD0046519,17.7,39.7,57.400000000000006,5,0
ORD0046520,26.8,22.4,49.2,4,0
ORD0046521,46.0,27.5,73.5,5,0
ORD0046522,21.1,16.5,37.6,4,1
ORD0046523,16.0,47.0,63.0,4,0
ORD0046524,32.2,21.8,54.0,1,0
ORD0046526,40.1,34.1,74.2,4,0
ORD0046527,24.7,27.9,52.599999999999994,2,0
ORD0046528,45.9,23.9,69.8,4,0
ORD0046529,42.9,39.4,82.3,1,0
ORD0046530,34.9,40.0,74.9,4,0
ORD0046531,31.6,24.6,56.2,5,0
ORD0046532,41.4,22.0,63.4,4,0
ORD0046535,37.9,36.7,74.6,4,0
ORD0046536,38.4,26.3,64.7,5,0
ORD0046537,37.8,30.9,68.69999999999999,5,0
ORD0046538,45.3,11.1,56.4,5,0
ORD0046540,35.1,20.1,55.2,5,0
ORD0046541,39.2,27.4,66.6,5,0
ORD0046543,26.8,19.7,46.5,4,0
ORD0046544,17.4,22.0,39.4,4,1
ORD0046546,29.4,28.7,58.099999999999994,5,0
ORD0046547,36.8,21.9,58.699999999999996,5,0
ORD0046548,42.0,22.3,64.3,5,0
ORD0046549,35.4,29.2,64.6,4,0
ORD0046550,19.1,22.3,41.400000000000006,4,1
ORD0046551,33.1,20.7,53.8,5,0
ORD0046552,39.9,31.2,71.1,5,0
ORD0046553,15.6,32.3,47.9,3,0
ORD0046555,23.8,11.1,34.9,4,1
ORD0046556,14.7,24.3,39.0,4,1
ORD0046557,29.6,24.5,54.1,5,0
ORD0046559,41.8,29.5,71.3,5,0
ORD0046560,44.2,30.9,75.1,5,0
ORD0046561,15.1,23.6,38.7,3,1
ORD0046562,22.2,15.0,37.2,4,1
ORD0046564,21.5,15.7,37.2,3,1
ORD0046565,24.1,26.4,50.5,4,0
ORD0046566,43.7,35.6,79.30000000000001,2,0
ORD0046567,33.7,20.7,54.400000000000006,4,0
ORD0046568,47.7,26.2,73.9,4,0
ORD0046569,11.7,27.1,38.8,5,1
ORD0046570,36.4,38.4,74.8,5,0
ORD0046571,35.5,34.1,69.6,2,0
ORD0046572,49.5,21.8,71.3,3,0
ORD0046573,35.1,27.4,62.5,4,0
ORD0046574,17.0,26.3,43.3,4,1
ORD0046575,43.5,16.9,60.4,4,0
ORD0046577,37.7,35.6,73.30000000000001,4,0
ORD0046578,26.9,31.8,58.7,4,0
ORD0046579,38.2,36.9,75.1,5,0
ORD0046580,29.6,40.0,69.6,4,0
ORD0046581,19.8,29.4,49.2,3,0
ORD0046582,14.3,30.1,44.400000000000006,5,1
ORD0046583,10.7,17.4,28.099999999999998,5,1
ORD0046584,48.6,29.4,78.0,5,0
ORD0046585,21.5,38.6,60.1,2,0
ORD0046586,23.6,16.1,39.7,4,1
ORD0046587,30.1,28.6,58.7,4,0
ORD0046588,24.1,26.5,50.6,4,0
ORD0046589,26.0,37.5,63.5,5,0
ORD0046590,31.2,24.8,56.0,5,0
ORD0046593,23.6,38.2,61.800000000000004,5,0
ORD0046594,26.0,17.4,43.4,4,1
ORD0046595,31.8,23.8,55.6,5,0
ORD0046596,43.6,16.3,59.900000000000006,4,0
ORD0046598,26.8,36.1,62.900000000000006,5,0
ORD0046599,35.3,21.5,56.8,5,0
ORD0046600,27.8,38.7,66.5,4,0
ORD0046601,27.8,25.1,52.900000000000006,4,0
ORD0046602,47.7,30.8,78.5,4,0
ORD0046603,30.8,19.6,50.400000000000006,5,0
ORD0046604,28.8,40.4,69.2,5,0
ORD0046605,40.2,31.2,71.4,5,0
ORD0046606,24.5,33.4,57.9,4,0
ORD0046607,40.7,18.7,59.400000000000006,4,0
ORD0046608,29.4,41.1,70.5,4,0
ORD0046609,36.7,32.9,69.6,5,0
ORD0046610,31.3,17.1,48.400000000000006,4,0
ORD0046611,13.7,19.2,32.9,5,1
ORD0046613,41.6,26.1,67.7,5,0
ORD0046615,26.8,23.6,50.400000000000006,4,0
ORD0046616,17.8,24.7,42.5,4,1
ORD0046617,30.3,46.3,76.6,4,0
ORD0046618,25.9,32.5,58.4,5,0
ORD0046619,16.0,38.4,54.4,4,0
ORD0046620,34.8,24.0,58.8,5,0
ORD0046621,33.9,32.8,66.69999999999999,5,0
ORD0046623,32.8,24.4,57.199999999999996,5,0
ORD0046624,47.3,32.6,79.9,2,0
ORD0046626,39.9,13.9,53.8,5,0
ORD0046627,18.2,33.4,51.599999999999994,5,0
ORD0046628,34.6,21.8,56.400000000000006,5,0
ORD0046629,23.9,18.9,42.8,4,1
ORD0046630,30.4,30.8,61.2,5,0
ORD0046631,41.4,15.9,57.3,2,0
ORD0046632,48.8,29.9,78.69999999999999,5,0
ORD0046633,31.3,21.9,53.2,5,0
ORD0046634,27.7,23.3,51.0,4,0
ORD0046635,11.5,23.2,34.7,3,1
ORD0046637,19.4,33.4,52.8,3,0
ORD0046638,42.6,28.5,71.1,4,0
ORD0046639,28.9,33.1,62.0,3,0
ORD0046640,25.0,22.9,47.9,4,0
ORD0046641,35.4,16.9,52.3,4,0
ORD0046642,33.4,15.7,49.099999999999994,3,0
ORD0046644,23.2,25.3,48.5,3,0
ORD0046645,30.7,10.0,40.7,4,1
ORD0046646,26.6,34.8,61.4,5,0
ORD0046647,33.5,28.7,62.2,4,0
ORD0046648,13.1,21.7,34.8,4,1
ORD0046649,35.7,21.5,57.2,4,0
ORD0046652,24.6,28.7,53.3,1,0
ORD0046653,16.6,18.6,35.2,5,1
ORD0046654,32.9,33.8,66.69999999999999,5,0
ORD0046655,31.5,21.6,53.1,3,0
ORD0046656,32.8,33.8,66.6,3,0
ORD0046658,32.5,30.2,62.7,4,0
ORD0046659,19.2,28.1,47.3,5,0
ORD0046660,31.4,19.4,50.8,5,0
ORD0046661,33.7,36.3,70.0,5,0
ORD0046662,36.8,33.9,70.69999999999999,5,0
ORD0046663,38.4,20.9,59.3,5,0
ORD0046664,32.5,21.4,53.9,5,0
ORD0046666,26.8,10.0,36.8,5,1
ORD0046667,22.3,24.5,46.8,1,0
ORD0046668,12.9,21.0,33.9,4,1
ORD0046670,22.6,22.1,44.7,4,1
ORD0046671,25.2,21.4,46.599999999999994,5,0
ORD0046672,15.8,35.0,50.8,5,0
ORD0046673,37.4,25.1,62.5,1,0
ORD0046674,34.0,27.4,61.4,5,0
ORD0046675,44.1,18.4,62.5,5,0
ORD0046676,37.3,27.7,65.0,4,0
ORD0046677,37.9,32.5,70.4,5,0
ORD0046678,25.6,10.0,35.6,4,1
ORD0046679,32.5,25.3,57.8,5,0
ORD0046680,36.6,21.5,58.1,4,0
ORD0046681,15.0,24.7,39.7,5,1
ORD0046683,41.5,25.7,67.2,5,0
ORD0046684,29.4,26.7,56.099999999999994,3,0
ORD0046685,28.3,28.8,57.1,5,0
ORD0046687,23.3,29.1,52.400000000000006,4,0
ORD0046688,33.9,40.5,74.4,4,0
ORD0046689,22.9,20.8,43.7,4,1
ORD0046690,21.3,39.9,61.2,4,0
ORD0046691,42.9,32.9,75.8,3,0
ORD0046692,12.5,30.9,43.4,5,1
ORD0046693,22.1,33.9,56.0,5,0
ORD0046695,21.9,32.4,54.3,5,0
ORD0046696,41.9,20.5,62.4,2,0
ORD0046697,31.1,23.8,54.900000000000006,3,0
ORD0046698,43.8,28.6,72.4,4,0
ORD0046699,20.8,24.2,45.0,3,1
ORD0046702,53.9,28.2,82.1,5,0
ORD0046703,31.0,31.0,62.0,4,0
ORD0046704,53.5,21.4,74.9,4,0
ORD0046705,20.2,32.1,52.3,4,0
ORD0046706,10.0,33.5,43.5,5,1
ORD0046708,10.2,45.4,55.599999999999994,3,0
ORD0046709,41.7,35.0,76.7,4,0
ORD0046710,15.7,26.8,42.5,5,1
ORD0046711,10.9,25.0,35.9,4,1
ORD0046712,17.6,11.9,29.5,5,1
ORD0046713,44.0,22.8,66.8,5,0
ORD0046714,10.0,32.9,42.9,4,1
ORD0046715,18.5,31.8,50.3,5,0
ORD0046716,31.9,28.7,60.599999999999994,1,0
ORD0046717,19.9,34.1,54.0,5,0
ORD0046718,31.5,25.2,56.7,5,0
ORD0046719,33.9,22.3,56.2,4,0
ORD0046720,16.5,28.2,44.7,5,1
ORD0046722,35.1,17.0,52.1,3,0
ORD0046723,22.4,33.0,55.4,5,0
ORD0046725,34.9,34.6,69.5,5,0
ORD0046726,24.2,33.7,57.900000000000006,1,0
ORD0046727,40.7,33.1,73.80000000000001,3,0
ORD0046729,31.9,28.8,60.7,5,0
ORD0046730,23.9,33.3,57.199999999999996,5,0
ORD0046731,40.8,21.1,61.9,5,0
ORD0046732,29.0,48.0,77.0,4,0
ORD0046733,46.9,28.6,75.5,5,0
ORD0046734,39.1,30.9,70.0,2,0
ORD0046735,30.5,24.4,54.9,5,0
ORD0046736,30.8,34.5,65.3,4,0
ORD0046737,24.7,27.4,52.099999999999994,5,0
ORD0046738,33.5,21.8,55.3,4,0
ORD0046739,18.4,29.5,47.9,5,0
ORD0046740,14.9,20.9,35.8,4,1
ORD0046741,12.9,28.0,40.9,4,1
ORD0046742,45.7,34.9,80.6,5,0
ORD0046743,18.1,32.5,50.6,5,0
ORD0046744,27.6,38.0,65.6,3,0
ORD0046745,22.0,22.5,44.5,4,1
ORD0046746,24.9,13.8,38.7,5,1
ORD0046747,27.8,36.9,64.7,5,0
ORD0046748,28.5,27.9,56.4,5,0
ORD0046751,23.4,33.9,57.3,5,0
ORD0046752,48.7,39.4,88.1,4,0
ORD0046753,41.2,33.7,74.9,2,0
ORD0046754,33.9,23.8,57.7,5,0
ORD0046755,27.5,22.0,49.5,2,0
ORD0046756,32.4,20.5,52.9,4,0
ORD0046758,22.8,29.3,52.1,2,0
ORD0046759,38.0,23.6,61.6,5,0
ORD0046760,28.4,21.0,49.4,5,0
ORD0046762,35.3,34.5,69.8,5,0
ORD0046763,42.7,38.2,80.9,2,0
ORD0046764,44.1,28.6,72.7,5,0
ORD0046765,16.7,21.9,38.599999999999994,4,1
ORD0046766,33.6,24.2,57.8,3,0
ORD0046768,29.4,24.3,53.7,5,0
ORD0046769,14.3,20.3,34.6,3,1
ORD0046770,32.8,29.0,61.8,5,0
ORD0046771,49.3,36.8,86.1,4,0
ORD0046772,33.3,34.1,67.4,2,0
ORD0046773,37.7,24.2,61.900000000000006,2,0
ORD0046775,15.5,38.8,54.3,4,0
ORD0046776,16.0,14.3,30.3,5,1
ORD0046778,25.8,32.0,57.8,4,0
ORD0046779,19.8,37.6,57.400000000000006,4,0
ORD0046780,32.8,29.5,62.3,5,0
ORD0046781,38.3,29.4,67.69999999999999,5,0
ORD0046782,50.0,16.3,66.3,5,0
ORD0046783,15.6,36.3,51.9,5,0
ORD0046784,27.8,29.2,57.0,4,0
ORD0046786,38.3,28.0,66.3,4,0
ORD0046787,31.7,24.3,56.0,5,0
ORD0046788,27.3,38.1,65.4,5,0
ORD0046789,34.4,24.8,59.2,3,0
ORD0046790,17.2,28.0,45.2,5,0
ORD0046791,36.5,23.6,60.1,4,0
ORD0046792,43.3,27.8,71.1,5,0
ORD0046793,31.3,28.6,59.900000000000006,5,0
ORD0046795,13.7,33.8,47.5,3,0
ORD0046796,35.8,11.4,47.199999999999996,2,0
ORD0046797,27.0,34.2,61.2,4,0
ORD0046798,32.9,29.5,62.4,5,0
ORD0046799,25.0,27.7,52.7,5,0
ORD0046800,23.3,34.0,57.3,5,0
ORD0046801,34.9,35.6,70.5,4,0
ORD0046802,30.3,31.8,62.1,3,0
ORD0046803,10.0,39.1,49.1,4,0
ORD0046806,34.9,23.8,58.7,5,0
ORD0046807,15.6,37.8,53.4,4,0
ORD0046808,20.5,28.4,48.9,2,0
ORD0046809,26.4,15.8,42.2,4,1
ORD0046810,18.7,49.5,68.2,3,0
ORD0046811,41.9,27.0,68.9,5,0
ORD0046812,25.5,39.0,64.5,4,0
ORD0046815,21.6,23.6,45.2,3,0
ORD0046818,33.7,25.3,59.0,4,0
ORD0046820,14.8,25.7,40.5,5,1
ORD0046821,32.4,30.5,62.9,5,0
ORD0046822,26.7,22.7,49.4,3,0
ORD0046823,38.9,23.9,62.8,5,0
ORD0046825,26.2,29.4,55.599999999999994,4,0
ORD0046828,24.0,31.9,55.9,4,0
ORD0046829,16.3,27.5,43.8,5,1
ORD0046830,20.2,23.1,43.3,5,1
ORD0046831,36.3,39.9,76.19999999999999,5,0
ORD0046832,38.0,23.1,61.1,3,0
ORD0046834,27.2,25.3,52.5,4,0
ORD0046835,39.5,23.7,63.2,3,0
ORD0046836,16.5,31.6,48.1,5,0
ORD0046837,28.9,10.0,38.9,4,1
ORD0046838,21.2,26.1,47.3,3,0
ORD0046839,10.0,12.2,22.2,3,1
ORD0046841,14.0,41.6,55.6,5,0
ORD0046844,19.7,28.8,48.5,4,0
ORD0046845,27.8,18.7,46.5,1,0
ORD0046846,36.8,32.7,69.5,3,0
ORD0046847,46.5,22.6,69.1,5,0
ORD0046848,24.5,29.9,54.4,5,0
ORD0046849,30.2,24.2,54.4,4,0
ORD0046850,42.3,34.6,76.9,5,0
ORD0046851,47.9,40.8,88.69999999999999,4,0
ORD0046852,42.8,22.1,64.9,4,0
ORD0046854,28.7,28.3,57.0,4,0
ORD0046855,31.1,33.3,64.4,2,0
ORD0046856,25.5,29.2,54.7,2,0
ORD0046857,24.3,35.7,60.0,4,0
ORD0046858,32.1,17.6,49.7,5,0
ORD0046859,16.6,37.2,53.800000000000004,5,0
ORD0046860,37.0,24.6,61.6,4,0
ORD0046861,47.8,35.8,83.6,3,0
ORD0046862,29.4,33.1,62.5,5,0
ORD0046864,26.4,31.3,57.7,5,0
ORD0046865,14.5,23.9,38.4,5,1
ORD0046868,21.0,18.5,39.5,4,1
ORD0046869,49.6,25.3,74.9,4,0
ORD0046870,16.2,27.6,43.8,5,1
ORD0046871,35.6,39.5,75.1,4,0
ORD0046872,17.0,34.1,51.1,5,0
ORD0046873,14.1,26.3,40.4,5,1
ORD0046874,26.5,35.0,61.5,4,0
ORD0046877,37.9,24.4,62.3,4,0
ORD0046878,40.5,28.7,69.2,4,0
ORD0046879,28.2,13.1,41.3,5,1
ORD0046880,42.7,34.1,76.80000000000001,3,0
ORD0046881,33.8,26.0,59.8,4,0
ORD0046882,33.8,22.6,56.4,4,0
ORD0046883,28.6,26.6,55.2,4,0
ORD0046885,24.1,32.0,56.1,5,0
ORD0046886,24.0,17.5,41.5,5,1
ORD0046887,44.8,22.7,67.5,3,0
ORD0046888,39.9,19.3,59.2,4,0
ORD0046890,26.9,24.8,51.7,5,0
ORD0046891,30.4,33.8,64.19999999999999,5,0
ORD0046892,26.5,32.5,59.0,4,0
ORD0046893,30.2,20.1,50.3,4,0
ORD0046897,39.7,24.3,64.0,5,0
ORD0046898,23.1,17.5,40.6,5,1
ORD0046899,26.2,38.1,64.3,4,0
ORD0046900,41.9,28.7,70.6,4,0
ORD0046901,22.1,30.4,52.5,5,0
ORD0046903,32.3,22.3,54.599999999999994,5,0
ORD0046904,30.6,29.6,60.2,5,0
ORD0046906,20.1,29.8,49.900000000000006,3,0
ORD0046907,25.2,35.4,60.599999999999994,4,0
ORD0046909,19.3,35.7,55.0,5,0
ORD0046910,26.5,27.8,54.3,4,0
ORD0046912,20.9,32.5,53.4,5,0
ORD0046913,36.3,40.7,77.0,5,0
ORD0046914,29.3,20.5,49.8,4,0
ORD0046915,42.0,21.5,63.5,3,0
ORD0046916,33.2,35.0,68.2,5,0
ORD0046917,17.0,25.0,42.0,4,1
ORD0046918,20.0,22.8,42.8,5,1
ORD0046919,26.8,14.4,41.2,5,1
ORD0046920,23.8,26.6,50.400000000000006,5,0
ORD0046921,20.9,22.5,43.4,5,1
ORD0046922,27.0,25.8,52.8,4,0
ORD0046923,33.1,31.0,64.1,3,0
ORD0046925,35.1,34.6,69.7,4,0
ORD0046927,30.7,36.1,66.8,2,0
ORD0046928,18.7,20.7,39.4,5,1
ORD0046929,25.7,21.3,47.0,5,0
ORD0046930,13.5,32.0,45.5,3,0
ORD0046932,38.2,37.7,75.9,4,0
ORD0046933,23.6,49.5,73.1,1,0
ORD0046934,13.1,25.5,38.6,4,1
ORD0046935,14.6,28.5,43.1,5,1
ORD0046936,32.2,34.6,66.80000000000001,5,0
ORD0046937,16.9,26.1,43.0,4,1
ORD0046939,48.2,14.7,62.900000000000006,3,0
ORD0046940,15.5,21.5,37.0,4,1
ORD0046941,20.9,27.8,48.7,4,0
ORD0046944,21.9,25.2,47.099999999999994,5,0
ORD0046945,46.6,16.1,62.7,4,0
ORD0046946,45.4,31.8,77.2,4,0
ORD0046947,17.3,29.7,47.0,5,0
ORD0046948,37.0,27.4,64.4,5,0
ORD0046949,37.6,35.6,73.2,2,0
ORD0046950,42.9,30.4,73.3,5,0
ORD0046951,33.2,41.8,75.0,1,0
ORD0046952,30.1,23.2,53.3,3,0
ORD0046953,48.0,15.2,63.2,5,0
ORD0046954,15.0,30.4,45.4,4,0
ORD0046955,17.0,20.5,37.5,5,1
ORD0046956,17.4,28.9,46.3,4,0
ORD0046957,33.2,39.6,72.80000000000001,3,0
ORD0046958,24.5,33.5,58.0,3,0
ORD0046959,10.0,24.4,34.4,4,1
ORD0046960,20.9,32.1,53.0,5,0
ORD0046961,24.6,31.4,56.0,4,0
ORD0046962,38.8,35.3,74.1,1,0
ORD0046963,10.0,27.9,37.9,4,1
ORD0046964,42.0,28.0,70.0,2,0
ORD0046965,20.4,36.3,56.699999999999996,5,0
ORD0046966,27.8,19.2,47.0,3,0
ORD0046967,17.9,32.0,49.9,5,0
ORD0046968,36.6,29.2,65.8,5,0
ORD0046969,33.4,30.1,63.5,4,0
ORD0046970,33.6,41.7,75.30000000000001,3,0
ORD0046971,32.6,29.4,62.0,5,0
ORD0046972,26.3,37.0,63.3,5,0
ORD0046973,52.1,15.9,68.0,5,0
ORD0046974,34.9,28.6,63.5,5,0
ORD0046975,47.2,19.2,66.4,5,0
ORD0046976,16.6,22.1,38.7,4,1
ORD0046977,10.3,36.3,46.599999999999994,2,0
ORD0046978,22.1,35.8,57.9,5,0
ORD0046979,20.4,25.3,45.7,5,0
ORD0046980,24.1,38.1,62.2,4,0
ORD0046981,25.2,34.3,59.5,5,0
ORD0046982,19.3,35.6,54.900000000000006,5,0
ORD0046983,22.9,10.0,32.9,5,1
ORD0046984,33.0,20.9,53.9,4,0
ORD0046985,41.4,32.0,73.4,2,0
ORD0046986,17.7,38.0,55.7,5,0
ORD0046987,40.3,36.5,76.8,4,0
ORD0046988,38.3,35.2,73.5,4,0
ORD0046989,39.1,19.8,58.900000000000006,5,0
ORD0046991,30.4,24.2,54.599999999999994,5,0
ORD0046993,31.2,16.9,48.099999999999994,5,0
ORD0046994,21.2,41.1,62.3,4,0
ORD0046996,15.7,26.2,41.9,5,1
ORD0046997,37.4,28.4,65.8,5,0
ORD0046998,40.3,22.0,62.3,5,0
ORD0047000,26.5,33.9,60.4,4,0
ORD0047002,38.2,22.5,60.7,5,0
ORD0047003,24.6,17.4,42.0,5,1
ORD0047004,17.4,42.5,59.9,5,0
ORD0047006,30.2,39.6,69.8,3,0
ORD0047007,41.4,39.9,81.3,5,0
ORD0047009,30.2,21.5,51.7,5,0
ORD0047010,28.2,19.4,47.599999999999994,5,0
ORD0047012,14.7,27.2,41.9,4,1
ORD0047014,30.8,22.3,53.1,5,0
ORD0047015,26.6,26.8,53.400000000000006,5,0
ORD0047016,16.3,10.0,26.3,2,1
ORD0047017,32.7,21.6,54.300000000000004,2,0
ORD0047018,39.9,46.8,86.69999999999999,5,0
ORD0047019,16.3,24.4,40.7,4,1
ORD0047020,32.9,28.4,61.3,4,0
ORD0047021,13.6,32.1,45.7,4,0
ORD0047022,10.1,43.3,53.4,3,0
ORD0047023,41.1,33.1,74.2,5,0
ORD0047024,22.4,32.9,55.3,4,0
ORD0047025,17.5,11.7,29.2,4,1
ORD0047026,28.2,38.1,66.3,4,0
ORD0047028,26.1,29.2,55.3,4,0
ORD0047030,32.4,11.6,44.0,5,1
ORD0047031,12.8,39.2,52.0,5,0
ORD0047032,40.1,19.3,59.400000000000006,5,0
ORD0047033,21.7,21.5,43.2,5,1
ORD0047034,18.7,35.5,54.2,4,0
ORD0047035,37.8,25.6,63.4,3,0
ORD0047036,19.5,45.6,65.1,4,0
ORD0047037,23.0,26.0,49.0,3,0
ORD0047038,47.0,31.0,78.0,4,0
ORD0047039,31.6,19.2,50.8,3,0
ORD0047041,36.8,38.0,74.8,5,0
ORD0047042,13.6,18.3,31.9,4,1
ORD0047043,40.6,29.1,69.7,5,0
ORD0047046,31.6,20.2,51.8,4,0
ORD0047047,32.7,28.9,61.6,5,0
ORD0047048,38.1,27.1,65.2,5,0
ORD0047049,35.2,35.7,70.9,5,0
ORD0047050,21.8,16.4,38.2,4,1
ORD0047051,25.5,39.3,64.8,4,0
ORD0047052,35.7,36.4,72.1,5,0
ORD0047054,20.6,37.7,58.300000000000004,5,0
ORD0047055,34.9,27.6,62.5,5,0
ORD0047056,42.0,19.7,61.7,2,0
ORD0047057,13.1,22.4,35.5,5,1
ORD0047058,32.0,38.8,70.8,4,0
ORD0047060,23.3,27.4,50.7,3,0
ORD0047061,22.8,32.1,54.900000000000006,4,0
ORD0047062,30.1,23.8,53.900000000000006,5,0
ORD0047064,37.5,40.1,77.6,2,0
ORD0047065,17.0,36.1,53.1,5,0
ORD0047066,23.0,24.3,47.3,5,0
ORD0047067,11.7,19.9,31.599999999999998,4,1
ORD0047068,29.6,27.3,56.900000000000006,4,0
ORD0047069,32.0,38.1,70.1,5,0
ORD0047073,42.5,34.6,77.1,4,0
ORD0047074,18.5,19.6,38.1,5,1
ORD0047075,18.4,24.6,43.0,5,1
ORD0047076,31.8,18.4,50.2,4,0
ORD0047077,33.2,42.9,76.1,4,0
ORD0047078,42.0,19.0,61.0,5,0
ORD0047079,33.2,20.0,53.2,5,0
ORD0047080,22.9,45.5,68.4,3,0
ORD0047081,11.1,28.8,39.9,5,1
ORD0047082,30.4,29.0,59.4,5,0
ORD0047083,39.8,27.6,67.4,4,0
ORD0047084,30.6,30.1,60.7,4,0
ORD0047085,22.8,30.7,53.5,3,0
ORD0047087,23.4,30.7,54.099999999999994,4,0
ORD0047088,32.5,28.2,60.7,4,0
ORD0047089,16.5,17.9,34.4,5,1
ORD0047090,20.8,30.6,51.400000000000006,5,0
ORD0047093,26.2,10.0,36.2,5,1
ORD0047094,21.5,25.6,47.1,3,0
ORD0047095,42.9,28.2,71.1,4,0
ORD0047097,24.5,33.9,58.4,4,0
ORD0047098,23.7,41.9,65.6,5,0
ORD0047099,18.7,21.6,40.3,5,1
ORD0047100,19.3,17.0,36.3,5,1
ORD0047101,28.5,21.9,50.4,5,0
ORD0047102,16.4,56.1,72.5,4,0
ORD0047103,29.9,39.1,69.0,5,0
ORD0047104,24.3,23.7,48.0,5,0
ORD0047105,27.9,17.5,45.4,4,0
ORD0047106,23.9,36.5,60.4,5,0
