customer_id,city,age_group,signup_date,is_prime
C01823,Hyderabad,25-34,2023-05-07,1
C01824,Delhi,25-34,2023-04-14,0
C01825,Mumbai,45+,2023-08-25,1
C01826,Bengaluru,35-44,2023-06-04,1
C01827,Pune,25-34,2023-09-14,0
C01828,Hyderabad,18-24,2023-08-23,0
C01829,Bengaluru,35-44,2023-10-16,0
C01830,Pune,35-44,2023-02-09,1
C01831,Delhi,35-44,2023-10-15,0
C01832,Delhi,18-24,2023-07-16,0
C01833,Delhi,45+,2023-09-30,0
C01834,Hyderabad,18-24,2023-09-21,1
C01835,Delhi,25-34,2023-02-26,0
C01836,Bengaluru,35-44,2023-10-25,0
C01837,Mumbai,18-24,2023-04-08,1
C01838,Chennai,35-44,2023-05-17,1
C01839,Bengaluru,25-34,2023-03-28,0
C01840,Mumbai,45+,2023-08-30,1
C01841,Mumbai,18-24,2023-07-18,1
C01842,Mumbai,45+,2023-11-06,0
C01843,Delhi,18-24,2023-03-25,0
C01844,Chennai,25-34,2023-08-30,0
C01845,Bengaluru,25-34,2023-10-08,1
C01846,Bengaluru,25-34,2023-11-19,0
C01847,Bengaluru,18-24,2023-09-09,0
C01848,Chennai,25-34,2023-07-09,1
C01849,Delhi,18-24,2023-06-01,0
C01850,Bengaluru,25-34,2023-10-29,1
C01851,Hyderabad,18-24,2023-10-05,1
C01852,Hyderabad,45+,2023-05-19,0
C01853,Hyderabad,18-24,2023-06-25,1
C01854,Chennai,18-24,2023-01-08,0
C01855,Bengaluru,18-24,2023-10-22,0
C01856,Hyderabad,25-34,2023-08-23,0
C01857,Mumbai,18-24,2023-06-12,0
C01858,Hyderabad,25-34,2023-02-18,1
C01859,Delhi,35-44,2023-10-29,0
C01860,Hyderabad,25-34,2023-02-07,0
C01861,Delhi,25-34,2023-05-16,1
C01862,Bengaluru,18-24,2023-11-06,0
C01863,Mumbai,25-34,2023-08-07,1
C01864,Pune,18-24,2023-12-14,0
C01865,Chennai,35-44,2023-10-23,1
C01866,Bengaluru,18-24,2023-02-03,0
C01867,Bengaluru,25-34,2023-12-18,0
C01868,Bengaluru,25-34,2023-03-20,0
C01869,Delhi,35-44,2023-08-24,0
C01870,Hyderabad,18-24,2023-09-30,1
C01871,Bengaluru,25-34,2023-06-10,0
C01872,Mumbai,18-24,2023-06-24,0
C01873,Hyderabad,25-34,2023-11-04,0
C01874,Delhi,35-44,2023-08-09,1
C01875,Mumbai,25-34,2023-01-09,1
C01876,Delhi,25-34,2023-10-16,0
C01877,Mumbai,35-44,2023-04-23,0
C01878,Bengaluru,25-34,2023-07-24,0
C01879,Delhi,25-34,2023-07-05,0
C01880,Delhi,25-34,2023-12-07,0
C01881,Chennai,25-34,2023-07-16,0
C01882,Delhi,18-24,2023-09-23,0
C01883,Hyderabad,35-44,2023-09-19,1
C01884,Bengaluru,25-34,2023-09-05,0
C01885,Mumbai,18-24,2023-04-25,1
C01886,Bengaluru,35-44,2023-05-01,0
C01887,Bengaluru,25-34,2023-05-21,1
C01888,Delhi,18-24,2023-03-06,0
C01889,Pune,25-34,2023-10-03,0
C01890,Bengaluru,35-44,2023-11-09,1
C01891,Mumbai,35-44,2023-08-27,0
C01892,Hyderabad,45+,2023-10-29,0
C01893,Bengaluru,35-44,2023-01-10,0
C01894,Delhi,18-24,2023-08-21,1
C01895,Delhi,25-34,2023-07-14,0
C01896,Delhi,35-44,2023-01-12,1
C01897,Bengaluru,25-34,2023-06-26,0
C01898,Mumbai,25-34,2023-06-26,0
C01899,Hyderabad,25-34,2023-08-05,0
C01900,Delhi,25-34,2023-01-11,0
C01901,Bengaluru,35-44,2023-04-28,0
C01902,Hyderabad,25-34,2023-06-13,1
C01903,Bengaluru,25-34,2023-02-08,0
C01904,Delhi,45+,2023-02-22,0
C01905,Bengaluru,25-34,2023-08-06,1
C01906,Pune,18-24,2023-07-25,1
C01907,Mumbai,25-34,2023-11-08,1
C01908,Mumbai,35-44,2023-12-26,1
C01909,Bengaluru,35-44,2023-02-25,0
C01910,Mumbai,35-44,2023-04-28,1
C01911,Chennai,25-34,2023-09-10,0
C01912,Pune,18-24,2023-10-13,0
C01913,Mumbai,35-44,2023-09-25,1
C01914,Mumbai,35-44,2023-10-18,1
C01915,Delhi,18-24,2023-11-29,1
C01916,Chennai,18-24,2023-06-29,0
C01917,Delhi,45+,2023-12-24,0
C01918,Mumbai,35-44,2023-08-23,0
C01919,Mumbai,35-44,2023-12-09,1
C01920,Delhi,35-44,2023-07-15,0
C01921,Bengaluru,25-34,2023-11-04,1
C01922,Delhi,25-34,2023-03-21,0
C01923,Mumbai,25-34,2023-05-15,1
C01924,Hyderabad,18-24,2023-01-22,1
C01925,Bengaluru,25-34,2023-11-27,0
C01926,Delhi,25-34,2023-08-13,0
C01927,Mumbai,25-34,2023-02-27,1
C01928,Delhi,25-34,2023-04-03,0
C01929,Bengaluru,25-34,2023-07-11,1
C01930,Delhi,18-24,2023-04-13,0
C01931,Delhi,18-24,2023-01-07,0
C01932,Delhi,18-24,2023-05-08,1
C01933,Delhi,18-24,2023-02-24,0
C01934,Delhi,45+,2023-08-19,1
C01935,Hyderabad,18-24,2023-12-28,0
C01936,Bengaluru,18-24,2023-03-03,1
C01937,Hyderabad,25-34,2023-08-28,0
C01938,Mumbai,25-34,2023-03-31,0
C01939,Bengaluru,18-24,2023-08-20,0
C01940,Bengaluru,35-44,2023-08-21,1
C01941,Mumbai,35-44,2023-12-20,0
C01942,Hyderabad,18-24,2023-11-29,1
C01943,Delhi,18-24,2023-10-19,0
C01944,Hyderabad,45+,2023-12-11,1
C01945,Mumbai,35-44,2023-06-01,1
C01946,Mumbai,25-34,2023-05-25,0
C01947,Bengaluru,18-24,2023-05-10,0
C01948,Mumbai,25-34,2023-05-21,0
C01949,Mumbai,25-34,2023-04-03,0
C01950,Bengaluru,18-24,2023-04-24,0
C01951,Bengaluru,25-34,2023-10-11,1
C01952,Delhi,25-34,2023-05-23,0
C01953,Delhi,25-34,2023-08-11,1
C01954,Pune,35-44,2023-08-20,1
C01955,Chennai,35-44,2023-02-02,0
C01956,Delhi,25-34,2023-10-03,0
C01957,Mumbai,35-44,2023-06-19,0
C01958,Delhi,18-24,2023-05-20,1
C01959,Hyderabad,35-44,2023-12-23,0
C01960,Bengaluru,18-24,2023-07-20,0
C01961,Mumbai,18-24,2023-01-23,1
C01962,Hyderabad,25-34,2023-08-12,0
C01963,Mumbai,25-34,2023-09-27,1
C01964,Delhi,35-44,2023-12-13,0
C01965,Delhi,25-34,2023-06-02,0
C01966,Bengaluru,18-24,2023-11-29,1
C01967,Mumbai,25-34,2023-03-26,0
C01968,Mumbai,25-34,2023-04-19,1
C01969,Bengaluru,25-34,2023-01-31,0
C01970,Bengaluru,25-34,2023-08-17,1
C01971,Hyderabad,35-44,2023-08-28,0
C01972,Bengaluru,35-44,2023-12-29,0
C01973,Mumbai,45+,2023-11-06,0
C01974,Bengaluru,18-24,2023-05-21,0
C01975,Chennai,25-34,2023-06-05,0
C01976,Bengaluru,25-34,2023-10-26,0
C01977,Mumbai,25-34,2023-12-11,0
C01978,Chennai,25-34,2023-04-09,0
C01979,Hyderabad,45+,2023-02-16,0
C01980,Bengaluru,25-34,2023-11-23,0
C01981,Hyderabad,45+,2023-03-08,0
C01982,Mumbai,35-44,2023-03-03,1
C01983,Mumbai,35-44,2023-04-19,0
C01984,Bengaluru,35-44,2023-06-16,0
C01985,Bengaluru,25-34,2023-02-06,0
C01986,Delhi,18-24,2023-04-29,1
C01987,Mumbai,25-34,2023-03-27,0
C01988,Mumbai,18-24,2023-02-21,1
C01989,Delhi,25-34,2023-04-01,0
C01990,Hyderabad,25-34,2023-10-16,0
C01991,Bengaluru,25-34,2023-12-03,1
C01992,Delhi,45+,2023-10-25,0
C01993,Bengaluru,35-44,2023-07-23,0
C01994,Hyderabad,18-24,2023-08-26,1
C01995,Delhi,25-34,2023-06-04,0
C01996,Pune,25-34,2023-08-28,1
C01997,Bengaluru,25-34,2023-05-16,0
C01998,Bengaluru,35-44,2023-12-28,1
C01999,Bengaluru,25-34,2023-03-05,1
C02000,Bengaluru,25-34,2023-05-03,0
C02001,Bengaluru,35-44,2023-09-11,1
C02002,Chennai,35-44,2023-04-24,0
C02003,Bengaluru,18-24,2023-01-20,0
C02004,Bengaluru,25-34,2023-01-16,0
C02005,Hyderabad,25-34,2023-05-25,0
C02006,Mumbai,18-24,2023-07-27,1
C02007,Hyderabad,18-24,2023-01-19,0
C02008,Bengaluru,25-34,2023-06-15,1
C02009,Mumbai,25-34,2023-02-07,0
C02010,Bengaluru,18-24,2023-06-30,0
C02011,Bengaluru,25-34,2023-12-15,0
C02012,Chennai,35-44,2023-04-15,0
C02013,Bengaluru,18-24,2023-04-10,1
C02014,Mumbai,18-24,2023-03-31,1
C02015,Mumbai,35-44,2023-10-27,1
C02016,Mumbai,18-24,2023-11-28,1
C02017,Chennai,45+,2023-03-20,0
C02018,Bengaluru,25-34,2023-03-14,0
C02019,Delhi,25-34,2023-06-25,1
C02020,Pune,18-24,2023-04-06,0
C02021,Delhi,18-24,2023-12-11,0
C02022,Chennai,18-24,2023-04-13,0
C02023,Bengaluru,18-24,2023-08-12,0
C02024,Mumbai,25-34,2023-01-06,0
C02025,Bengaluru,18-24,2023-05-02,1
C02026,Delhi,25-34,2023-08-24,0
C02027,Pune,25-34,2023-04-26,0
C02028,Bengaluru,18-24,2023-06-12,0
C02029,Delhi,18-24,2023-08-14,1
C02030,Bengaluru,18-24,2023-08-18,1
C02031,Delhi,18-24,2023-07-01,1
C02032,Mumbai,25-34,2023-09-06,0
C02033,Pune,25-34,2023-11-14,1
C02034,Delhi,35-44,2023-07-29,1
C02035,Mumbai,25-34,2023-05-24,1
C02036,Bengaluru,25-34,2023-12-11,1
C02037,Bengaluru,25-34,2023-04-06,0
C02038,Bengaluru,25-34,2023-12-12,0
C02039,Bengaluru,18-24,2023-09-01,0
C02040,Hyderabad,18-24,2023-03-27,0
C02041,Delhi,25-34,2023-07-03,1
C02042,Mumbai,25-34,2023-05-01,1
C02043,Bengaluru,25-34,2023-11-28,1
C02044,Hyderabad,25-34,2023-04-02,0
C02045,Delhi,25-34,2023-03-11,0
C02046,Bengaluru,25-34,2023-05-13,0
C02047,Delhi,25-34,2023-10-06,0
C02048,Mumbai,25-34,2023-05-17,0
C02049,Bengaluru,25-34,2023-11-10,0
C02050,Mumbai,25-34,2023-07-06,0
C02051,Mumbai,25-34,2023-08-09,1
C02052,Bengaluru,35-44,2023-02-15,0
C02053,Chennai,25-34,2023-10-05,1
C02054,Hyderabad,25-34,2023-07-11,0
C02055,Delhi,35-44,2023-01-08,0
C02056,Mumbai,25-34,2023-10-03,1
C02057,Mumbai,18-24,2023-06-28,1
C02058,Delhi,35-44,2023-11-30,0
C02059,Mumbai,18-24,2023-02-08,0
C02060,Bengaluru,25-34,2023-10-20,0
C02061,Mumbai,35-44,2023-06-27,1
C02062,Hyderabad,45+,2023-06-11,1
C02063,Mumbai,18-24,2023-11-27,0
C02064,Bengaluru,25-34,2023-04-14,0
C02065,Hyderabad,25-34,2023-06-10,1
C02066,Bengaluru,25-34,2023-10-14,0
C02067,Bengaluru,18-24,2023-05-03,1
C02068,Bengaluru,25-34,2023-02-23,0
C02069,Mumbai,25-34,2023-02-03,0
C02070,Hyderabad,18-24,2023-08-30,0
C02071,Mumbai,25-34,2023-04-23,0
C02072,Bengaluru,25-34,2023-11-14,0
C02073,Chennai,35-44,2023-01-23,1
C02074,Chennai,35-44,2023-02-15,1
C02075,Chennai,25-34,2023-11-08,1
C02076,Bengaluru,45+,2023-05-15,0
C02077,Mumbai,35-44,2023-04-28,0
C02078,Pune,18-24,2023-07-08,0
C02079,Hyderabad,18-24,2023-05-11,1
C02080,Bengaluru,25-34,2023-07-31,0
C02081,Bengaluru,25-34,2023-04-23,0
C02082,Mumbai,25-34,2023-02-13,0
C02083,Chennai,25-34,2023-05-08,0
C02084,Mumbai,25-34,2023-12-30,0
C02085,Mumbai,25-34,2023-06-07,1
C02086,Bengaluru,18-24,2023-09-30,1
C02087,Delhi,35-44,2023-11-11,1
C02088,Hyderabad,25-34,2023-12-21,1
C02089,Mumbai,45+,2023-12-06,1
C02090,Hyderabad,18-24,2023-02-14,0
C02091,Pune,45+,2023-04-18,0
C02092,Bengaluru,18-24,2023-08-07,1
C02093,Mumbai,18-24,2023-11-14,0
C02094,Bengaluru,18-24,2023-11-11,0
C02095,Hyderabad,25-34,2023-06-26,0
C02096,Delhi,35-44,2023-08-16,0
C02097,Delhi,25-34,2023-07-10,0
C02098,Hyderabad,35-44,2023-06-09,0
C02099,Mumbai,25-34,2023-09-24,0
C02100,Chennai,25-34,2023-12-24,1
C02101,Mumbai,35-44,2023-11-22,0
C02102,Bengaluru,18-24,2023-07-09,1
C02103,Delhi,25-34,2023-06-24,0
C02104,Hyderabad,35-44,2023-10-17,0
C02105,Mumbai,35-44,2023-12-23,0
C02106,Hyderabad,45+,2023-05-25,0
C02107,Chennai,35-44,2023-08-20,1
C02108,Bengaluru,18-24,2023-12-26,1
C02109,Pune,35-44,2023-07-23,1
C02110,Bengaluru,25-34,2023-08-01,1
C02111,Bengaluru,45+,2023-02-09,0
C02112,Bengaluru,25-34,2023-10-02,0
C02113,Chennai,25-34,2023-11-19,0
C02114,Delhi,25-34,2023-03-23,0
C02115,Bengaluru,25-34,2023-06-30,0
C02116,Mumbai,18-24,2023-11-16,0
C02117,Delhi,35-44,2023-03-24,0
C02118,Bengaluru,35-44,2023-10-30,0
C02119,Chennai,18-24,2023-09-19,0
C02120,Hyderabad,35-44,2023-09-29,1
C02121,Mumbai,25-34,2023-07-19,0
C02122,Pune,25-34,2023-08-28,1
C02123,Mumbai,18-24,2023-06-29,1
C02124,Pune,35-44,2023-06-20,0
C02125,Delhi,25-34,2023-10-22,0
C02126,Delhi,25-34,2023-06-26,0
C02127,Bengaluru,25-34,2023-08-25,1
C02128,Chennai,18-24,2023-05-18,1
C02129,Mumbai,25-34,2023-11-23,0
C02130,Bengaluru,18-24,2023-11-07,0
C02131,Bengaluru,18-24,2023-05-09,1
C02132,Delhi,25-34,2023-02-18,0
C02133,Mumbai,35-44,2023-06-13,1
C02134,Delhi,25-34,2023-10-04,0
C02135,Chennai,18-24,2023-10-20,0
C02136,Bengaluru,25-34,2023-04-26,1
C02137,Delhi,35-44,2023-01-24,1
C02138,Bengaluru,25-34,2023-11-07,1
C02139,Hyderabad,35-44,2023-01-25,0
C02140,Hyderabad,25-34,2023-05-07,0
C02141,Mumbai,35-44,2023-08-22,1
C02142,Delhi,18-24,2023-07-28,0
C02143,Mumbai,25-34,2023-04-03,0
C02144,Mumbai,25-34,2023-04-04,1
C02145,Hyderabad,25-34,2023-11-23,0
C02146,Mumbai,35-44,2023-08-13,0
C02147,Mumbai,35-44,2023-10-07,1
C02148,Mumbai,18-24,2023-01-11,1
C02149,Hyderabad,18-24,2023-11-25,0
C02150,Mumbai,25-34,2023-01-12,0
C02151,Bengaluru,18-24,2023-02-04,1
C02152,Delhi,25-34,2023-08-16,1
C02153,Hyderabad,35-44,2023-08-08,1
C02154,Bengaluru,45+,2023-05-21,0
C02155,Bengaluru,25-34,2023-01-23,0
C02156,Bengaluru,35-44,2023-03-24,0
C02157,Mumbai,25-34,2023-08-17,1
C02158,Mumbai,18-24,2023-12-10,1
C02159,Delhi,25-34,2023-03-21,0
C02160,Delhi,25-34,2023-12-19,0
C02161,Delhi,25-34,2023-10-17,0
C02162,Mumbai,18-24,2023-11-27,1
C02163,Hyderabad,25-34,2023-06-08,1
C02164,Mumbai,25-34,2023-05-08,0
C02165,Pune,45+,2023-07-09,0
C02166,Delhi,25-34,2023-01-31,0
C02167,Bengaluru,35-44,2023-12-25,0
C02168,Delhi,35-44,2023-01-15,1
C02169,Mumbai,18-24,2023-11-09,1
C02170,Delhi,25-34,2023-03-16,0
C02171,Bengaluru,35-44,2023-02-03,0
C02172,Bengaluru,25-34,2023-12-25,1
C02173,Hyderabad,45+,2023-07-15,0
C02174,Bengaluru,18-24,2023-11-27,0
C02175,Hyderabad,18-24,2023-01-29,1
C02176,Bengaluru,35-44,2023-07-13,1
C02177,Delhi,35-44,2023-01-16,1
C02178,Delhi,45+,2023-03-18,0
C02179,Mumbai,25-34,2023-10-20,0
C02180,Mumbai,45+,2023-03-22,0
C02181,Bengaluru,35-44,2023-05-04,0
C02182,Bengaluru,35-44,2023-01-19,1
C02183,Mumbai,25-34,2023-04-12,0
C02184,Delhi,25-34,2023-03-18,1
C02185,Chennai,45+,2023-08-17,0
C02186,Chennai,25-34,2023-10-24,0
C02187,Hyderabad,25-34,2023-07-22,1
C02188,Hyderabad,25-34,2023-03-02,0
C02189,Delhi,25-34,2023-01-26,0
C02190,Bengaluru,25-34,2023-03-12,0
C02191,Chennai,18-24,2023-04-13,0
C02192,Delhi,35-44,2023-11-22,0
C02193,Delhi,25-34,2023-12-29,0
C02194,Bengaluru,25-34,2023-06-06,1
C02195,Mumbai,18-24,2023-12-29,1
C02196,Mumbai,18-24,2023-12-25,0
C02197,Hyderabad,18-24,2023-07-13,0
C02198,Mumbai,25-34,2023-10-02,0
C02199,Mumbai,18-24,2023-11-20,0
C02200,Pune,35-44,2023-07-05,0
C02201,Bengaluru,18-24,2023-11-22,1
C02202,Mumbai,18-24,2023-04-23,0
C02203,Bengaluru,18-24,2023-11-09,1
C02204,Delhi,18-24,2023-06-14,1
C02205,Chennai,35-44,2023-03-02,1
C02206,Bengaluru,35-44,2023-04-02,0
C02207,Hyderabad,25-34,2023-10-13,0
C02208,Bengaluru,18-24,2023-06-02,1
C02209,Chennai,18-24,2023-08-13,0
C02210,Hyderabad,25-34,2023-05-07,1
C02211,Hyderabad,45+,2023-07-12,0
C02212,Bengaluru,18-24,2023-04-25,0
C02213,Pune,25-34,2023-09-19,1
C02214,Delhi,25-34,2023-01-18,1
C02215,Mumbai,18-24,2023-01-10,1
C02216,Hyderabad,25-34,2023-04-02,1
C02217,Bengaluru,18-24,2023-05-19,0
C02218,Chennai,35-44,2023-11-29,0
C02219,Bengaluru,18-24,2023-12-23,1
C02220,Delhi,25-34,2023-12-06,0
C02221,Mumbai,18-24,2023-02-21,1
C02222,Bengaluru,45+,2023-07-14,0
C02223,Bengaluru,18-24,2023-07-25,0
C02224,Bengaluru,35-44,2023-10-14,0
C02225,Mumbai,35-44,2023-04-03,0
C02226,Mumbai,45+,2023-11-05,1
C02227,Delhi,25-34,2023-05-25,1
C02228,Bengaluru,25-34,2023-03-27,0
C02229,Bengaluru,25-34,2023-06-02,0
C02230,Delhi,18-24,2023-01-02,0
C02231,Bengaluru,25-34,2023-12-08,0
C02232,Chennai,18-24,2023-09-17,0
C02233,Hyderabad,45+,2023-06-13,0
C02234,Delhi,18-24,2023-01-06,0
C02235,Delhi,25-34,2023-05-29,0
C02236,Chennai,25-34,2023-07-24,0
C02237,Bengaluru,25-34,2023-04-28,0
C02238,Bengaluru,25-34,2023-03-30,0
C02239,Bengaluru,18-24,2023-06-03,0
C02240,Hyderabad,25-34,2023-06-16,0
C02241,Bengaluru,18-24,2023-06-10,1
C02242,Delhi,45+,2023-09-27,0
C02243,Pune,35-44,2023-02-25,1
C02244,Hyderabad,45+,2023-08-16,0
C02245,Mumbai,18-24,2023-12-03,1
C02246,Bengaluru,18-24,2023-05-29,0
C02247,Hyderabad,18-24,2023-02-15,1
C02248,Delhi,18-24,2023-05-24,0
C02249,Bengaluru,18-24,2023-08-26,1
C02250,Bengaluru,25-34,2023-09-29,0
C02251,Chennai,18-24,2023-04-30,0
C02252,Delhi,25-34,2023-12-06,1
C02253,Hyderabad,35-44,2023-08-08,0
C02254,Chennai,25-34,2023-01-08,1
C02255,Delhi,25-34,2023-12-10,0
C02256,Mumbai,25-34,2023-10-02,0
C02257,Mumbai,25-34,2023-12-19,1
C02258,Mumbai,18-24,2023-03-07,0
C02259,Mumbai,25-34,2023-03-20,0
C02260,Hyderabad,25-34,2023-03-27,1
C02261,Delhi,35-44,2023-05-04,1
C02262,Chennai,35-44,2023-07-21,1
C02263,Mumbai,25-34,2023-05-30,0
C02264,Delhi,25-34,2023-02-15,0
C02265,Delhi,18-24,2023-04-23,0
C02266,Delhi,35-44,2023-04-01,0
C02267,Delhi,25-34,2023-05-21,1
C02268,Bengaluru,18-24,2023-10-16,0
C02269,Mumbai,18-24,2023-08-06,0
C02270,Bengaluru,18-24,2023-03-18,0
C02271,Mumbai,35-44,2023-11-30,1
C02272,Mumbai,18-24,2023-06-01,1
C02273,Delhi,25-34,2023-11-19,1
C02274,Pune,25-34,2023-08-27,0
C02275,Delhi,25-34,2023-04-25,1
C02276,Delhi,35-44,2023-11-15,0
C02277,Mumbai,35-44,2023-04-04,0
C02278,Delhi,25-34,2023-02-17,0
C02279,Bengaluru,18-24,2023-07-10,0
C02280,Bengaluru,25-34,2023-01-12,0
C02281,Mumbai,25-34,2023-06-05,1
C02282,Mumbai,25-34,2023-06-21,0
C02283,Bengaluru,25-34,2023-10-23,0
C02284,Bengaluru,18-24,2023-06-26,1
C02285,Bengaluru,25-34,2023-12-07,1
C02286,Pune,18-24,2023-02-26,1
C02287,Mumbai,35-44,2023-12-09,0
C02288,Mumbai,25-34,2023-12-06,0
C02289,Bengaluru,25-34,2023-07-22,0
C02290,Delhi,18-24,2023-07-04,0
C02291,Bengaluru,25-34,2023-05-01,0
C02292,Bengaluru,25-34,2023-08-14,0
C02293,Mumbai,18-24,2023-07-21,0
C02294,Bengaluru,35-44,2023-11-26,0
C02295,Bengaluru,25-34,2023-12-29,0
C02296,Bengaluru,25-34,2023-12-22,0
C02297,Bengaluru,25-34,2023-08-04,0
C02298,Bengaluru,25-34,2023-02-12,0
C02299,Mumbai,25-34,2023-01-23,0
C02300,Hyderabad,25-34,2023-06-04,0
C02301,Delhi,25-34,2023-07-05,0
C02302,Mumbai,25-34,2023-09-06,0
C02303,Bengaluru,18-24,2023-08-25,1
C02304,Chennai,18-24,2023-10-20,1
C02305,Mumbai,18-24,2023-05-14,0
C02306,Bengaluru,25-34,2023-11-17,1
C02307,Delhi,25-34,2023-01-22,0
C02308,Bengaluru,35-44,2023-12-27,0
C02309,Mumbai,18-24,2023-03-29,1
C02310,Mumbai,45+,2023-06-02,0
C02311,Chennai,25-34,2023-05-05,1
C02312,Mumbai,35-44,2023-03-20,0
C02313,Delhi,25-34,2023-12-12,0
C02314,Pune,25-34,2023-02-20,0
C02315,Bengaluru,18-24,2023-08-04,0
C02316,Bengaluru,18-24,2023-06-25,0
C02317,Mumbai,18-24,2023-12-24,0
C02318,Mumbai,25-34,2023-09-10,0
C02319,Mumbai,25-34,2023-09-03,1
C02320,Chennai,35-44,2023-08-15,1
C02321,Delhi,25-34,2023-04-16,0
C02322,Delhi,35-44,2023-07-12,0
C02323,Mumbai,18-24,2023-11-12,1
C02324,Hyderabad,18-24,2023-10-29,0
C02325,Pune,25-34,2023-02-05,0
C02326,Hyderabad,25-34,2023-07-23,0
C02327,Bengaluru,25-34,2023-09-24,1
C02328,Delhi,35-44,2023-09-25,0
C02329,Bengaluru,18-24,2023-06-19,0
C02330,Bengaluru,25-34,2023-02-08,0
C02331,Bengaluru,35-44,2023-05-19,0
C02332,Delhi,18-24,2023-10-19,0
C02333,Delhi,45+,2023-02-21,0
C02334,Bengaluru,45+,2023-10-14,0
C02335,Mumbai,18-24,2023-10-16,0
C02336,Mumbai,18-24,2023-05-21,0
C02337,Mumbai,25-34,2023-05-26,1
C02338,Bengaluru,35-44,2023-11-10,1
C02339,Mumbai,25-34,2023-07-03,0
C02340,Hyderabad,25-34,2023-06-01,0
C02341,Bengaluru,35-44,2023-07-20,0
C02342,Bengaluru,18-24,2023-05-08,0
C02343,Mumbai,35-44,2023-10-14,1
C02344,Chennai,25-34,2023-11-07,0
C02345,Delhi,25-34,2023-09-10,1
C02346,Delhi,35-44,2023-09-23,1
C02347,Mumbai,25-34,2023-07-07,1
C02348,Delhi,18-24,2023-08-18,0
C02349,Bengaluru,25-34,2023-09-28,0
C02350,Delhi,25-34,2023-09-16,0
C02351,Chennai,18-24,2023-10-26,1
C02352,Delhi,45+,2023-07-17,1
C02353,Chennai,18-24,2023-11-19,0
C02354,Delhi,25-34,2023-02-25,0
C02355,Bengaluru,25-34,2023-11-15,0
C02356,Chennai,18-24,2023-07-22,0
C02357,Bengaluru,35-44,2023-09-28,0
C02358,Mumbai,35-44,2023-04-19,0
C02359,Bengaluru,25-34,2023-04-26,0
C02360,Bengaluru,18-24,2023-04-02,1
C02361,Mumbai,18-24,2023-05-18,0
C02362,Bengaluru,25-34,2023-10-30,0
C02363,Mumbai,18-24,2023-02-26,0
C02364,Delhi,25-34,2023-02-19,1
C02365,Bengaluru,45+,2023-03-12,0
C02366,Bengaluru,25-34,2023-03-23,1
C02367,Delhi,35-44,2023-04-15,0
C02368,Mumbai,25-34,2023-03-29,1
C02369,Delhi,25-34,2023-01-02,1
C02370,Delhi,35-44,2023-12-26,0
C02371,Hyderabad,25-34,2023-03-25,1
C02372,Delhi,35-44,2023-02-12,0
C02373,Mumbai,18-24,2023-06-03,0
C02374,Delhi,18-24,2023-11-23,0
C02375,Bengaluru,35-44,2023-04-04,0
C02376,Mumbai,25-34,2023-10-25,1
C02377,Hyderabad,35-44,2023-05-13,1
C02378,Mumbai,45+,2023-03-06,0
C02379,Hyderabad,18-24,2023-10-17,0
C02380,Hyderabad,25-34,2023-09-14,0
C02381,Hyderabad,25-34,2023-08-01,1
C02382,Chennai,25-34,2023-05-28,0
C02383,Mumbai,35-44,2023-03-02,1
C02384,Mumbai,18-24,2023-05-29,0
C02385,Delhi,25-34,2023-03-29,0
C02386,Mumbai,25-34,2023-11-20,1
C02387,Delhi,18-24,2023-10-05,0
C02388,Delhi,35-44,2023-03-23,0
C02389,Delhi,25-34,2023-05-09,0
C02390,Mumbai,45+,2023-10-13,0
C02391,Bengaluru,25-34,2023-12-19,1
C02392,Mumbai,18-24,2023-10-07,0
C02393,Bengaluru,25-34,2023-09-27,0
C02394,Chennai,18-24,2023-10-19,0
C02395,Mumbai,45+,2023-07-22,0
C02396,Bengaluru,18-24,2023-01-24,1
C02397,Bengaluru,35-44,2023-12-17,1
C02398,Delhi,25-34,2023-11-07,1
C02399,Delhi,25-34,2023-07-27,0
C02400,Mumbai,18-24,2023-10-07,0
C02401,Bengaluru,25-34,2023-07-24,0
C02402,Mumbai,25-34,2023-06-01,1
C02403,Mumbai,18-24,2023-01-26,0
C02404,Delhi,35-44,2023-07-13,0
C02405,Delhi,25-34,2023-12-02,1
C02406,Mumbai,25-34,2023-08-26,0
C02407,Bengaluru,25-34,2023-11-17,0
C02408,Pune,18-24,2023-03-16,0
C02409,Mumbai,45+,2023-06-12,0
C02410,Delhi,25-34,2023-10-26,0
C02411,Bengaluru,18-24,2023-01-29,0
C02412,Mumbai,25-34,2023-06-14,0
C02413,Bengaluru,25-34,2023-12-03,0
C02414,Mumbai,25-34,2023-07-05,1
C02415,Pune,25-34,2023-02-23,0
C02416,Mumbai,18-24,2023-10-22,1
C02417,Bengaluru,18-24,2023-02-11,0
C02418,Bengaluru,35-44,2023-10-12,0
C02419,Mumbai,18-24,2023-05-18,1
C02420,Bengaluru,35-44,2023-07-06,0
C02421,Bengaluru,18-24,2023-07-23,0
C02422,Hyderabad,35-44,2023-02-11,1
C02423,Mumbai,25-34,2023-12-16,0
C02424,Bengaluru,25-34,2023-10-15,0
C02425,Chennai,18-24,2023-01-26,0
C02426,Bengaluru,18-24,2023-02-25,1
C02427,Pune,18-24,2023-09-10,1
C02428,Mumbai,18-24,2023-05-02,0
C02429,Chennai,25-34,2023-04-16,0
C02430,Delhi,25-34,2023-05-10,0
